id,Ambiguity_1,Ambiguity_2,Ambiguity_3,Ambiguity_4,Ambiguity_5,Ambiguity_6,Ambiguity_7,Ambiguity_8,Ambiguity_9,Ambiguity_10,Ambiguity_11,Ambiguity_12,Ambiguity_13,Ambiguity_14,Ambiguity_15,Ambiguity_16,Ambiguity_17,Ambiguity_18,Ambiguity_19,Ambiguity_20,Ambiguity_21,Ambiguity_22,Ambiguity_23,Ambiguity_24,Ambiguity_25,Ambiguity_26,Ambiguity_27,Ambiguity_28,Ambiguity_29,Ambiguity_30,Ambiguity_31,Ambiguity_32,Ambiguity_33,Ambiguity_34,Ambiguity_35,Ambiguity_36,Ambiguity_37,Ambiguity_38,Ambiguity_39,Ambiguity_40,Ambiguity_41,Ambiguity_42,Ambiguity_43,Ambiguity_44,Ambiguity_45,Ambiguity_46,Ambiguity_47,Ambiguity_48,Ambiguity_49,Ambiguity_50,Ambiguity_51,Ambiguity_52,Ambiguity_53,Ambiguity_54,Ambiguity_55,Ambiguity_56,Ambiguity_57,Ambiguity_58,Ambiguity_59,Ambiguity_60,Ambiguity_61,Ambiguity_62,Ambiguity_63,Ambiguity_64,Ambiguity_65,Ambiguity_66,Ambiguity_67,Ambiguity_68,Ambiguity_69,Ambiguity_70,Ambiguity_71,Ambiguity_72,Ambiguity_73,Ambiguity_74,Ambiguity_75,Ambiguity_76,Ambiguity_77,Ambiguity_78,Ambiguity_79,Ambiguity_80,Ambiguity_81,Ambiguity_82,Ambiguity_83,Ambiguity_84,Ambiguity_85,Ambiguity_86,Ambiguity_87,Ambiguity_88,Ambiguity_89,Ambiguity_90,Ambiguity_91,Ambiguity_92,Ambiguity_93,Ambiguity_94,Ambiguity_95,Ambiguity_96,Ambiguity_97,Ambiguity_98,Ambiguity_99,Ambiguity_100,Ambiguity_101,Ambiguity_102,Ambiguity_103,Ambiguity_104,Ambiguity_105,Ambiguity_106,Ambiguity_107,Ambiguity_108,Ambiguity_109,Ambiguity_110,Ambiguity_111,Ambiguity_112,Ambiguity_113,Ambiguity_114,Ambiguity_115,Ambiguity_116,Ambiguity_117,Ambiguity_118,Ambiguity_119,Ambiguity_120
1.40000000000000000000,0.00000445025567745034,0.00000001635150729542,0.00000976412371672131,0.00000000000039181005,0.00018102085736736200,0.00282401318196712000,0.00297462375613603000,0.00380203789480931000,0.00264200878399953000,0.01073461397114270000,0.00262325769601246000,0.00076448854228030100,0.00000204667259443514,0.00000365958338153289,0.00018403592261356500,0.06522311049336920000,0.00264039991265460000,0.02753939787793520000,0.06935591237125760000,0.08044123753288670000,0.06548585599626290000,0.00344630760375032000,0.00000001228898713480,0.00974521721999498000,0.00075272418759012900,0.00188973808134614000,0.00002571160141212000,0.00471052507361831000,0.00781527027689030000,0.01058475724716430000,0.23333046980901600000,0.12019229848061200000,0.05739421702291520000,0.23567603334801800000,0.17659410916982500000,0.29490583132678100000,0.18771221885353100000,0.09762546812924310000,0.00457191526740897000,0.17353998178651600000,0.16933703013578600000,0.15565123222072100000,0.07459443066158580000,0.03228842140719420000,0.07985587455234940000,0.12255690534541500000,0.03336825945494130000,0.03500886533680520000,0.16357329392187200000,0.30422012407514600000,0.07772209474196380000,0.29245938009097000000,0.08771365855791220000,0.21897377859358500000,0.25850418410957300000,0.03281736467400620000,0.35333171338028100000,0.17003120526761400000,0.21174869838153500000,0.08187479395884610000,0.10410797497146800000,0.17953902948262600000,0.11022806835440700000,0.16916657777782800000,0.00079876860006642500,0.05123371023802170000,0.01259272876247500000,0.33077731234793100000,0.00335186708741828000,0.11122570304668700000,0.17799961923004300000,0.26701176883381900000,0.06774660667260950000,0.03586358934434760000,0.11431161763520400000,0.14233877743519200000,0.03966881429077030000,0.06120689915416040000,0.09024023494634780000,0.05037480520726130000,0.37436167740609800000,0.11586453881565900000,0.16497626038957400000,0.17056778933836600000,0.10473868992172100000,0.26356474772982900000,0.03404553656451590000,0.24351061362886800000,0.13450128936608300000,0.08125978452115080000,0.46645521195754600000,0.55339778470469300000,0.35848977179704700000,0.28275903878890900000,0.49202513169546600000,0.38900294799847200000,0.42408048193142800000,0.37202170992627300000,0.26436705075667600000,0.21957854152258200000,0.20606150904702300000,0.23327313241622100000,0.45840483309828200000,0.51635974607145800000,0.43614144072366500000,0.02822313324250790000,0.31399129429717400000,0.08547424027185710000,0.16054060766216000000,0.15520680018019800000,0.21508708595168300000,0.18124493670034400000,0.10125461356246700000,0.18961694514111100000,0.11701428027418100000,0.13370188430088300000,0.02253021357121050000,0.11413521918014100000,0.14612276895222500000,0.14481925708947600000
1.60000000000000000000,0.00000169144285134065,0.00000000411808574940,0.00000425950727663573,0.00000000000004634482,0.00009007479637485470,0.00181977048438780000,0.00171196259487704000,0.00244577334653903000,0.00160051596564384000,0.00729074152939689000,0.00144120457238528000,0.00039092845337420700,0.00000055613569877299,0.00000097697468329995,0.00008239350315902470,0.05168657075708960000,0.00138971903942784000,0.02001747419020370000,0.05827613620362990000,0.06722404691867190000,0.05458565939454890000,0.00149376951476163000,0.00000000130793804532,0.00568271742726735000,0.00031759629395512600,0.00092956662867377500,0.00000434380026208706,0.00215704297906740000,0.00479084885331039000,0.00704557167430256000,0.21112569415319900000,0.10116199028928600000,0.03377205380600490000,0.20638105518267800000,0.14787038817160900000,0.26959459788600400000,0.16183253906004900000,0.07618976540979590000,0.00196761380671244000,0.14294101230216400000,0.14802550787051200000,0.13504559978529200000,0.05584287432662360000,0.01817674565074810000,0.05029956666506380000,0.09210863215464300000,0.01418997456795260000,0.02242268005969200000,0.12868805873591000000,0.27820528478369500000,0.05910269183042360000,0.25192662323697100000,0.07056195628618510000,0.19564988899207200000,0.17490063867609600000,0.01785014272288570000,0.30679907488065600000,0.12410138951926900000,0.15582775383862000000,0.03847273447759470000,0.07043663791908260000,0.15188792499509800000,0.09340759291944340000,0.14862828373586800000,0.00023459360683829700,0.03469331271539360000,0.00609615717981801000,0.23359856077447100000,0.00123130616035134000,0.04777897638026770000,0.13557722537331700000,0.23381945009990900000,0.04333433745929180000,0.01718809047106090000,0.07374611200792140000,0.07655201205938890000,0.01896906583746350000,0.04132183736060890000,0.07321194770901220000,0.02437287063236070000,0.29691928556567400000,0.09045480616931720000,0.14300706260295700000,0.15580331510767300000,0.08769017084143900000,0.18742317015847600000,0.01580557308085200000,0.16691581433542800000,0.10546042325371900000,0.06090472015017250000,0.57305246043631000000,0.61805773961764900000,0.36455188846024900000,0.27622803922318100000,0.53129406219666200000,0.45844856845776700000,0.53880048270235900000,0.34132903416207500000,0.25736764726005100000,0.22102189721018200000,0.20781757772322600000,0.22836488788632000000,0.48942153122320100000,0.55827481015581300000,0.54261849439645900000,0.06473286828962140000,0.38730477536836500000,0.13500574112326600000,0.19114903396877300000,0.17380066147661800000,0.23304231807135000000,0.26570464208798800000,0.20389827584847000000,0.24888519757066200000,0.16650193975399700000,0.16124343275280200000,0.03419397131512800000,0.13984561171189400000,0.16237497338860900000,0.15770855190761800000
1.80000000000000000000,0.00000061804052628842,0.00000000098329518543,0.00000180047980470109,0.00000000000000506824,0.00004346181780631240,0.00114939657425047000,0.00095584306762043000,0.00154007569282074000,0.00094566894103580600,0.00484679709717109000,0.00076515420494515900,0.00019312146130737600,0.00000014161168421791,0.00000024327876588415,0.00003544238222458790,0.04023691073511830000,0.00070366043794371800,0.01425614146831000000,0.04837251585356280000,0.05540393668377160000,0.04493120072692040000,0.00060690140987849200,0.00000000012198033762,0.00319357709453710000,0.00012691494409873700,0.00043766342714777300,0.00000063686993716391,0.00092963395385102400,0.00285077369134288000,0.00458188844014952000,0.18718683900139600000,0.08369078291541670000,0.01873664265335350000,0.17627688668205700000,0.12085403065817800000,0.23987049774374000000,0.13656243025706900000,0.05804498901682400000,0.00079037559212259500,0.11468397602884300000,0.12713313889457500000,0.11517315045401900000,0.04072755977035440000,0.00967767639811011000,0.03002026705662250000,0.06696089571185450000,0.00541763705182929000,0.01382823698379780000,0.09804731011187770000,0.24729439192955600000,0.04385279125756500000,0.20951109504179000000,0.05569764035413110000,0.17130639984428300000,0.10930851613794500000,0.00912918814719992000,0.25504427311585800000,0.08649774362334990000,0.10889357880384000000,0.01611115685966400000,0.04545687553748140000,0.12555901427892400000,0.07794400815332790000,0.12838223136826100000,0.00006215459572930440,0.02268631350098030000,0.00276561784612752000,0.15169487154779300000,0.00041400942677049100,0.01762977240055240000,0.09924872224890460000,0.19889833732611100000,0.02642078647513670000,0.00755944298474927000,0.04488472258278450000,0.03703034176558600000,0.00830001067948621000,0.02686080410927950000,0.05832158720519570000,0.01074770492211310000,0.22069121040978000000,0.06876476206693310000,0.12172224431714200000,0.14051433802363000000,0.07223536255504490000,0.12443509003608600000,0.00670095985915807000,0.10634401533349100000,0.08036328584100570000,0.04442997653478410000,0.63464800222507700000,0.62482046337426000000,0.35853874476014500000,0.26443348436861800000,0.53354124044814400000,0.50484867569804100000,0.61763474088797500000,0.30119667586303600000,0.24611285549186400000,0.21975996534181000000,0.20732402947194700000,0.22047833500584400000,0.49141893342783500000,0.55731162082610800000,0.61157304280043500000,0.13118272319885000000,0.44871084070541200000,0.19943631253510600000,0.22185063332377900000,0.19162387637846300000,0.24797638620465700000,0.35997323701899200000,0.35414625626106500000,0.31040546388216700000,0.22476458635192300000,0.18988470477185400000,0.05017244968500790000,0.16737600784213400000,0.17800185116823600000,0.16985121230509200000
2.00000000000000000000,0.00000021710200647414,0.00000000022259908457,0.00000073742854271785,0.00000000000000051244,0.00002033491732819300,0.00071158463923541500,0.00051773677230623300,0.00094927931324876500,0.00054496875299354400,0.00315381230160837000,0.00039256445140381700,0.00009216600303155540,0.00000003379117684380,0.00000005650596932237,0.00001464847493749150,0.03077104448028140000,0.00034275049456487000,0.00994792719157440000,0.03966498250572330000,0.04503256195626660000,0.03652211334771000000,0.00023113073556560500,0.00000000000996836805,0.00172963933808123000,0.00004803390359691430,0.00019723355955519000,0.00000008103484991937,0.00037707596982695000,0.00164662543679758000,0.00291115763600022000,0.16262005944559700000,0.06805459233403700000,0.00980101468529905000,0.14685611975150200000,0.09640864777376310000,0.20772095582980900000,0.11279470424429400000,0.04316854593285010000,0.00029633240753280000,0.08962665972054800000,0.10727995154228800000,0.09655282588430990000,0.02893798455552560000,0.00487317166788215000,0.01697687666529450000,0.04708694893762610000,0.00185702787299250000,0.00821137556158613000,0.07234436366304740000,0.21366560426195000000,0.03174785867344670000,0.16821489112350000000,0.04313857322867420000,0.14698535288891200000,0.06310378179454660000,0.00439010691979066000,0.20298652586460400000,0.05757222800867630000,0.07225919701188380000,0.00601272349401496000,0.02798252425340030000,0.10142215138830000000,0.06404627266587680000,0.10902470852793700000,0.00001485566867395510,0.01432551630643350000,0.00117578492530965000,0.09058116908737250000,0.00012741463716935600,0.00558772151027791000,0.06982864599195650000,0.16435463547264800000,0.01535423868884620000,0.00305098623019068000,0.02577321640999770000,0.01611115078636760000,0.00332313007891066000,0.01681196722947210000,0.04561864052873950000,0.00431957016605769000,0.15372031782305200000,0.05090417803681050000,0.10173229692206100000,0.12512061302287800000,0.05854690740890910000,0.07713404073561720000,0.00259442123761879000,0.06297448164108810000,0.05951562167377870000,0.03154649124904410000,0.63361515649294800000,0.57176294016276500000,0.34104131426494300000,0.24806332328107500000,0.49829483100199400000,0.51947505034018300000,0.63879205413982100000,0.25562252034203300000,0.23117899249257500000,0.21583890168147700000,0.20459685973921000000,0.20992999374151200000,0.46404022483677000000,0.51369173417641700000,0.62443693052876100000,0.23488787546493100000,0.48826853452102900000,0.27554418143194900000,0.25098663644468700000,0.20802011600725800000,0.25914387051913500000,0.45069121958946000000,0.53054487752023100000,0.36784767391428400000,0.28784893669479000000,0.21835411098557300000,0.07117256173123650000,0.19568284935963600000,0.19250152359396500000,0.18091165061110200000
2.20000000000000000000,0.00000007331586783306,0.00000000004777643820,0.00000029265397753578,0.00000000000000004790,0.00000922586003574608,0.00043180395432427400,0.00027205801368625200,0.00057275918055038100,0.00030630736494244600,0.00200869830500006000,0.00019463082890066200,0.00004249305210723940,0.00000000755602630764,0.00000001224203694476,0.00000581703250752482,0.02311695057441400000,0.00016060973850053100,0.00680144330460909000,0.03213042898611060000,0.03609796723393600000,0.02931582947609100000,0.00008250917736025820,0.00000000000071382191,0.00090279783623549100,0.00001721792389585050,0.00008507504585640200,0.00000000894814672680,0.00014394925987203800,0.00092322743776119900,0.00180709037574218000,0.13843232259941400000,0.05439472476915910000,0.00483387338211500000,0.11933280823429100000,0.07506643123909160000,0.17507398357746100000,0.09118812102155290000,0.03134041170891830000,0.00010369952070195600,0.06822762642418260000,0.08894385660021480000,0.07956492638130590000,0.02003122164743220000,0.00232080137803615000,0.00909691151231133000,0.03202861961434000000,0.00057148806390670800,0.00469499167363815000,0.05169461462147760000,0.17944295758698000000,0.02242636319426660000,0.13039060538629300000,0.03278366886333780000,0.12358934191595500000,0.03365081294941480000,0.00198504571190039000,0.15467101989236300000,0.03659328671035090000,0.04553206953140910000,0.00199980004885403000,0.01643086928287630000,0.08005307383969540000,0.05182216533394010000,0.09102517163356650000,0.00000320311881688730,0.00873544096244079000,0.00046845007474388400,0.04973604323834520000,0.00003589164207894770,0.00152125137257217000,0.04721857014519200000,0.13192680630651500000,0.00850510736204113000,0.00113000141215828000,0.01396205530671960000,0.00630468126962852000,0.00121745246849000000,0.01013160382988990000,0.03503652080056610000,0.00158227176772870000,0.10034069809202100000,0.03669391925632410000,0.08348802410688630000,0.11000219710795100000,0.04668885507228000000,0.04464089868001520000,0.00091731959430877300,0.03466188098159020000,0.04283604601808140000,0.02180097346357340000,0.57025920146492200000,0.47359959522483900000,0.31374155959522100000,0.22803740519703200000,0.43280286404821500000,0.49946037436122700000,0.59608932340704700000,0.20865079601279000000,0.21330260266506200000,0.20940099254713300000,0.19972399583634700000,0.19713105528877800000,0.41209211243798000000,0.43718119066356300000,0.57758423444939300000,0.37160087152524000000,0.49903313083471000000,0.35605186421929000000,0.27678457555488400000,0.22234049274994400000,0.26596631405419900000,0.52146575499220500000,0.68553868187851000000,0.41420471500511800000,0.34972729590927800000,0.24518630167144800000,0.09760934939636880000,0.22347426538284200000,0.20537522385420000000,0.19056752753157100000
2.40000000000000000000,0.00000002380232500094,0.00000000000972198841,0.00000011253606307310,0.00000000000000000414,0.00000405883352272240,0.00025683254202028100,0.00013868967416247300,0.00033827989972547300,0.00016791776226716800,0.00125225118092562000,0.00009325045449761040,0.00001892657609004560,0.00000000158332299933,0.00000000247390075640,0.00000221947440022687,0.01706041333186070000,0.00007240098736523430,0.00455624898532255000,0.02571144272168030000,0.02853703828405970000,0.02323736529513860000,0.00002760907226034080,0.00000000000004479064,0.00045413217337426200,0.00000584536275600602,0.00003512403444052490,0.00000000085750081792,0.00005171942835889420,0.00050246335172606100,0.00109594046273794000,0.11546902015707300000,0.04273420914369420000,0.00224783518725734000,0.09457989056714170000,0.05704932011207710000,0.14361531008770400000,0.07215723917033180000,0.02221143227580900000,0.00003387086743952330,0.05059084071592980000,0.07245209255786130000,0.06444975565491280000,0.01350846051304630000,0.00104532150554324000,0.00461873538365879000,0.02107338333842950000,0.00015789781932423400,0.00258477976734072000,0.03577317497097680000,0.14648382697569800000,0.01545718768917790000,0.09757815795544920000,0.02444624323328420000,0.10183439066227800000,0.01657580079633900000,0.00084395327316889000,0.11283420984376100000,0.02221109265033940000,0.02724426205587300000,0.00059275162398381000,0.00920281171305729000,0.06174239598837100000,0.04129027941447790000,0.07471617598825220000,0.00000062303978207320,0.00514384150073064000,0.00017490347705395200,0.02511139441861210000,0.00000925405867775868,0.00035575039920801700,0.03068757400382040000,0.10286897859863000000,0.00449055767734446000,0.00038406613215709400,0.00713576840077631000,0.00221905180475367000,0.00040812450389363700,0.00587892613699061000,0.02642197261439060000,0.00052824740556853500,0.06137939028401530000,0.02575656599432850000,0.06727689652406880000,0.09548565460740730000,0.03663343563935180000,0.02412144965689980000,0.00029619488542359900,0.01773273117316310000,0.02996352416990860000,0.01466393601098150000,0.46267192808993500000,0.35509225925717800000,0.27914590876140400000,0.20542204415668600000,0.34960628053021900000,0.44871465614139100000,0.50186537073441600000,0.16379965197176700000,0.19332039023196300000,0.20067608437056900000,0.19286058911203200000,0.18256082197324300000,0.34416595344310300000,0.34353799123519700000,0.48398130301817500000,0.51942759057180500000,0.47904739894228000000,0.43029895743942000000,0.29753258169850000000,0.23398569657489500000,0.26808184723198200000,0.55758399824129600000,0.76403309915705700000,0.44317007776085700000,0.40310908545530500000,0.26884036341498700000,0.12942011068502200000,0.24929723942362900000,0.21615543246654600000,0.19852524507606200000
2.60000000000000000000,0.00000000742896035662,0.00000000000187563083,0.00000004193067015663,0.00000000000000000033,0.00000173151214444881,0.00014973277375958000,0.00006858937201595530,0.00019557188386149300,0.00008978198399657790,0.00076412789343390200,0.00004317466182250570,0.00000814391329928343,0.00000000031090771169,0.00000000046631575849,0.00000081365137087772,0.01236856316202520000,0.00003139756237294140,0.00299055434003624000,0.02032530327412810000,0.02224872405571040000,0.01818904909418080000,0.00000865977025689207,0.00000000000000246273,0.00022015615837948900,0.00000187948963414780,0.00001387993460913000,0.00000000007131422560,0.00001748886785364970,0.00026544948321493200,0.00064936217668533800,0.09437523379886560000,0.03300001211809170000,0.00098554991484897900,0.07311540464650290000,0.04231848411204520000,0.11466151934508100000,0.05588736496791170000,0.01536678522641620000,0.00001032589868678150,0.03654030030103280000,0.05798604642952820000,0.05131730241188350000,0.00887490154649761000,0.00044529461732910500,0.00222200548659100000,0.01341185000568010000,0.00003916745257959040,0.00137019403710362000,0.02397404162314670000,0.11623164711049700000,0.01039511565817690000,0.07049906869461690000,0.01788667020367050000,0.08222699278379730000,0.00754209957906137000,0.00033737955922681700,0.07880662683802070000,0.01287414963696130000,0.01547982714973610000,0.00015657764833506400,0.00491662264145555000,0.04653173196965380000,0.03239594542251040000,0.06029541989724660000,0.00000010932522815338,0.00292495048583385000,0.00006119744347937870,0.01165833993150840000,0.00000218391677422345,0.00007146081944516170,0.01916826460519180000,0.07791769438440670000,0.00225990261021906000,0.00011979020942882900,0.00344066822457999000,0.00070248891888909400,0.00012518990496652500,0.00328456565608380000,0.01956478740902720000,0.00016073461485133700,0.03518581615951080000,0.01760495852909640000,0.05323339316855220000,0.08183501648217710000,0.02828116131231740000,0.01216907337717890000,0.00008733958920292160,0.00843208764536388000,0.02036955400828520000,0.00960008489515806000,0.33839824571835300000,0.24099367813753300000,0.24020643698675800000,0.18133658202970400000,0.26263565317436600000,0.37667981071386600000,0.38123008457182100000,0.12367385515709100000,0.17210476401614100000,0.18996796479005100000,0.18422081181071900000,0.16673704477648100000,0.27031891719151500000,0.24925420145357800000,0.36739085568649100000,0.64151301452952100000,0.43192272958521700000,0.48636502200828900000,0.31176584655845700000,0.24244742331835400000,0.26537698726593100000,0.55097592474353100000,0.73445087128123200000,0.45054086498757700000,0.44080224680390300000,0.28784334012702100000,0.16589895269771900000,0.27165807368319800000,0.22443391541108600000,0.20453472935528100000
2.80000000000000000000,0.00000000222907129682,0.00000000000034307618,0.00000001513821567010,0.00000000000000000002,0.00000071627496416010,0.00008556321092200020,0.00003290785835079530,0.00011067836553439100,0.00004682039999609310,0.00045639252550713600,0.00001931726306632120,0.00000338533136584155,0.00000000005721097948,0.00000000008198740523,0.00000028659337823780,0.00880885885924283000,0.00001309863992746540,0.00192324153661995000,0.01587260789417410000,0.01710690256022090000,0.01405955311064100000,0.00000254604413617321,0.00000000000000011865,0.00010285755860865900,0.00000057235592632888,0.00000524990287804597,0.00000000000514704517,0.00000556587407788015,0.00013612603112170700,0.00037590660287735400,0.07558144410560470000,0.02504794311236250000,0.00040741568866919500,0.05513026791169910000,0.03063971050622630000,0.08909892606467930000,0.04236814434845770000,0.01037824857367820000,0.00000293820010891549,0.02570756306254460000,0.04559672532798070000,0.04016514102867300000,0.00568042062162626000,0.00017940339371261300,0.00101288492391250000,0.00825660451886004000,0.00000872277653445727,0.00069937549200246700,0.01555953474954430000,0.08964592698113800000,0.00682111524796756000,0.04917434629221670000,0.01284131996175030000,0.06506401132627110000,0.00316992356496257000,0.00012681528617652100,0.05269565288878220000,0.00712602440223331000,0.00835200151217070000,0.00003686019388276790,0.00250552973508327000,0.03426693253126200000,0.02502903272347770000,0.04783773064614280000,0.00000001730560919510,0.00160611875986957000,0.00002006632409958020,0.00497701427353343000,0.00000047174231455079,0.00001233016166160260,0.01150730301214280000,0.05733080573228460000,0.00108404705713714000,0.00003428663968624370,0.00156514834278282000,0.00020002268216591000,0.00003513839590569360,0.00176692465536021000,0.01422494705625680000,0.00004457560051394450,0.01890219746720100000,0.01171750749412710000,0.04135983367934450000,0.06924756281160400000,0.02148186531283520000,0.00573185564956640000,0.00002351914014432660,0.00372675267736500000,0.01345783694039450000,0.00611715431752650000,0.22311931094261100000,0.14804872019813800000,0.19990892039973400000,0.15686325677728700000,0.18349046183990000000,0.29546585808176000000,0.26128299752616300000,0.08980795728740550000,0.15050185115733500000,0.17763682024278500000,0.17406676359640000000,0.15018570548321600000,0.19967325727071800000,0.16698006107635800000,0.25264726701143700000,0.70003232536592100000,0.36577338144126500000,0.51414946111312400000,0.31843727883303600000,0.24734512342976400000,0.25799672354385400000,0.50314453001410600000,0.60895289046779100000,0.43521746458435800000,0.45729154180110000000,0.30094098506708600000,0.20559713120379200000,0.28916315894400000000,0.22988733398074800000,0.20840246822061800000
3.00000000000000000000,0.00000000064299432100,0.00000000000005949558,0.00000000529566338657,0.00000000000000000000,0.00000028731872306023,0.00004792483899193210,0.00001531695744537420,0.00006131195250879270,0.00002381411258115070,0.00026681415112301900,0.00000835220040051882,0.00000135949052734249,0.00000000000986536566,0.00000000001344570018,0.00000009699146384831,0.00616297987836650000,0.00000525696765464277,0.00121186388806009000,0.01224503996282360000,0.01297202311867240000,0.01073177230450770000,0.00000070166608623965,0.00000000000000000501,0.00004631251770090760,0.00000016507838659379,0.00000190062282929233,0.00000000000032238882,0.00000166712727705709,0.00006776138682801420,0.00021260127180178200,0.05931122795674320000,0.01868742995612420000,0.00015879683315062800,0.04054548058904350000,0.02165280369257460000,0.06738528536917930000,0.03143817569515330000,0.00684226208787709000,0.00000078034535895336,0.01761725698162290000,0.03522746540733980000,0.03090136809417010000,0.00354206651193642000,0.00006835959978638710,0.00043748989019035300,0.00491668803216148000,0.00000174407193263323,0.00034372296872216100,0.00977965518073325000,0.06720602175421750000,0.00436725615073128000,0.03311450453328530000,0.00904591769134561000,0.05045146147133340000,0.00123067705498723000,0.00004482052307348490,0.03373470717434230000,0.00376665792960584000,0.00427906044192803000,0.00000773314761186260,0.00121791951658620000,0.02465820811974800000,0.01904180196617560000,0.03731413445040370000,0.00000000247124200274,0.00085165752183669900,0.00000616597942075190,0.00195374259736036000,0.00000009326925276854,0.00000182745937938806,0.00663949145881965000,0.04097701178330600000,0.00049565045818470000,0.00000900568619345619,0.00067170545188674800,0.00005122556376428250,0.00000902465350894104,0.00091520472523061200,0.01015527794782270000,0.00001126680398858150,0.00951604681240955000,0.00759431594047647000,0.03155366799026080000,0.05785409251788710000,0.01605468916425360000,0.00252067357769815000,0.00000578373571930299,0.00153095353704141000,0.00864120119230415000,0.00379379313045064000,0.13261734264416300000,0.08232622986121470000,0.16090660232238000000,0.13297023997031200000,0.11922262004298500000,0.21655845124868000000,0.16156942633234900000,0.06272255387539880000,0.12927796640832500000,0.16407918122562700000,0.16269528891499400000,0.13341267120109400000,0.13870697360929400000,0.10328592800428100000,0.15739370938064700000,0.67493645291221300000,0.29093542215737800000,0.50833667769812400000,0.31704479758328500000,0.24845437497117900000,0.24633164161423500000,0.42461047220000900000,0.43548681530146500000,0.39947242684278700000,0.45006028824151500000,0.30723446447691800000,0.24633265350371900000,0.30066197127207700000,0.23229819098259500000,0.21000185655415200000
3.20000000000000000000,0.00000000017831076925,0.00000000000000978205,0.00000000179501819194,0.00000000000000000000,0.00000011175784273569,0.00002631101702150970,0.00000691632648846966,0.00003324709070107800,0.00001181373015195120,0.00015267821108591800,0.00000348975453609215,0.00000052742188165672,0.00000000000159416366,0.00000000000205678518,0.00000003153845738071,0.00423577171572434000,0.00000202965972938674,0.00074818972744502900,0.00933195833855998000,0.00970094643553067000,0.00808927862279250000,0.00000018125919424115,0.00000000000000000019,0.00002009635883630090,0.00000004509330112978,0.00000065859956134113,0.00000000000001752436,0.00000046996751350388,0.00003274199925837570,0.00011747479627315900,0.04560613102485910000,0.01370397722341540000,0.00005835672216976860,0.02908479027030380000,0.01493545800995160000,0.04960157874930990000,0.02283322806241090000,0.00440362098425185000,0.00000019343911806669,0.01175991684772360000,0.02674032797010760000,0.02336948017831700000,0.00215175189330470000,0.00002463508228903830,0.00017904775108354600,0.00283205835270883000,0.00000031307923620987,0.00016265840425551100,0.00595281055248081000,0.04897306322373050000,0.00272828138093770000,0.02152892666478510000,0.00625256756133773000,0.03833656145262720000,0.00044134499078941000,0.00001489480116639140,0.02067612760706660000,0.00190127606606514000,0.00208180322496001000,0.00000144585859404904,0.00056470802929564900,0.01733836218246820000,0.01426535530120240000,0.02861493295008310000,0.00000000031835050784,0.00043609440383447600,0.00000177556275019818,0.00070523213275528000,0.00000001687862543857,0.00000023265097488341,0.00368185429729038000,0.02845069046766000000,0.00021600900444997600,0.00000217068588804789,0.00027196492631116000,0.00001179945582112070,0.00000212087525238722,0.00045643466041851400,0.00711866573387696000,0.00000259549396030148,0.00448952558781243000,0.00479286579962387000,0.02363727202601760000,0.04772302374021210000,0.01180557041123050000,0.00103495532407526000,0.00000129888931913782,0.00058456044787265500,0.00539235014868185000,0.00229006443023216000,0.07105875383835310000,0.04143872262274110000,0.12525922298223800000,0.11045492891802800000,0.07204256807720580000,0.14831184637496700000,0.09014284588508780000,0.04213127900537350000,0.10907893839404500000,0.14970690737096600000,0.15042362847483700000,0.11687928394267900000,0.09061740467701930000,0.05898914597000120000,0.08882733668322230000,0.57496292480005300000,0.21734996284625500000,0.47005482821611700000,0.30769378109401600000,0.24572393492504600000,0.23098367713811700000,0.33115129577462100000,0.26861897925971800000,0.34839801236812000000,0.42021966829082500000,0.30628234679428200000,0.28533723492479900000,0.30537201649601600000,0.23156922281283500000,0.20928007791424700000
