id,BTC_USD,ETH_USD,BNB_USD,XRP_USD,ADA_USD,SOL_USD,DOGE_USD,TRX_USD,DAI_USD,UNI_USD,AVAX_USD,LTC_USD,LINK_USD,XLM_USD,MATIC_USD,DOT_USD,LEO_USD,WBTC_USD,YOUC_USD,STETH_USD,FTT_USD,CRO_USD,ATOM_USD,NEAR_USD,XMR_USD,ALGO_USD,BTCB_USD,ETC_USD,BCH_USD,VET_USD,MANA_USD,SAND_USD,XTZ_USD,HBAR_USD,FRAX_USD,EGLD_USD,AAVE_USD,FIL_USD,QNT_USD,THETA_USD,AXS_USD,WBNB_USD,HNT_USD,BSV_USD,EOS_USD,KCS_USD,MKR_USD,ZEC_USD,HBTC_USD,OKB_USD,RUNE_USD,MIOTA_USD,LUNA1_USD,HT_USD,GRT1_USD,KLAY_USD,FTM_USD,CHZ_USD,NEO_USD,CRV_USD,BAT_USD,PAXG_USD,WAVES_USD,BTT_USD,DFI_USD,STX_USD,ZIL_USD,DASH_USD,AR_USD,KSM_USD,CAKE_USD,ENJ_USD,UST_USD,XAUT_USD,COMP1_USD,CELO_USD
"Apr 26, 2021",168.9701601,313.9128326,1351.339363,469.5359612,599.9272345,3135.06447,5363.327889,378.1574952,99.6623694,668.9655236,687.0474586,179.3506129,279.8501711,324.4044614,2171.405815,320.2847812,170.2084544,169.5602195,323.0351919,313.1608332,803.215336,287.7641988,287.233751,331.5117299,226.9689974,327.5173658,167.2856991,512.740293,220.8724393,893.5346462,1394.844873,1167.035093,220.5359008,769.9852386,101.229349,605.1770233,396.4392112,549.9192893,328.7021652,491.7943107,1217.784355,1432.116789,1038.809905,145.8318697,191.7147982,1507.164466,651.8141041,317.2820825,175.8076522,210.8140606,981.7382444,550.7064993,2706.947222,394.3382643,358.794962,447.679524,1807.643611,1828.164993,554.4969082,377.8415987,511.7759921,92.34054107,207.7974941,2207.612596,228.711437,442.5696059,170.2458492,247.4341261,1045.348898,441.2933057,4830.780643,1552.858756,100.139075,92.31198304,367.7663698,379.3693164
"Apr 27, 2021",186.2708577,343.517212,1430.268661,622.4839133,680.2863337,2910.62116,5781.161941,437.129648,99.70660852,1228.735617,843.8322142,198.4163036,311.7507372,378.2893207,3035.17844,359.5006558,170.1323299,186.6692953,417.7883224,342.4591912,881.2443774,320.3485637,339.9590255,362.4910378,257.0119664,370.6011551,185.0089091,577.9045815,247.6209149,1005.815615,1572.567892,1401.276272,259.2940585,894.6090552,100.7942487,674.7794985,462.8908576,633.5355115,361.5866607,577.8382248,1408.443836,1493.317787,1161.090764,161.8058132,225.4085799,1896.71219,684.9189767,352.0416281,193.5500303,224.5046588,1179.48216,670.4331105,2699.847134,420.2012119,417.1655312,506.0230735,2273.766775,2134.723904,629.0847443,442.7132957,598.9541872,92.93506128,296.8218696,2433.910133,254.8322828,512.3013107,199.500326,279.8428,1093.119339,549.3981907,5376.686252,1943.271652,100.4865113,92.75280096,430.7275403,387.5955086
"Apr 28, 2021",189.7581104,360.9179916,1520.949289,637.2437941,720.4787968,2861.80817,5813.498927,468.8033208,99.71248727,1357.471292,887.2397836,208.2377178,326.5865946,396.8832116,4722.701739,373.4530965,172.8615634,189.9633238,611.8662491,359.7699627,929.3306893,331.4737287,354.9615142,369.2049545,257.2395633,391.8830333,189.2729935,593.7757579,258.8123332,1112.637825,1676.847651,1515.547072,269.4693785,952.9955227,101.7481376,735.0077051,502.9543072,625.3091039,361.5157415,604.8290613,1594.464714,1595.01862,1376.093541,176.2013221,232.7221669,1934.360337,770.1259739,374.7910615,196.9354487,228.3335608,1259.923879,743.7554984,2715.800556,431.022788,445.6220669,492.3807485,3105.753262,2414.173506,657.4212407,496.911668,629.062921,92.79678886,333.5675924,2553.97937,264.082337,564.1405036,255.977934,293.8003477,1144.778505,551.2348954,5737.075712,1989.596181,100.1722629,92.26773336,438.5839896,375.8066157
"Apr 29, 2021",189.0394839,372.2373881,1505.329783,617.9784954,736.3219335,2966.843899,6913.328158,457.213146,99.69973215,1293.103387,903.4153995,207.3177385,321.3762784,387.4339695,4384.466598,365.5369651,169.944309,189.2162122,686.0748208,370.9932964,915.7855983,319.5677199,353.5530637,352.9032361,264.721454,385.6005279,187.669793,616.7237169,265.2204681,1057.676926,1978.754395,1645.816652,260.3401712,901.4828483,101.1886665,731.1180125,525.9508166,619.7783426,368.4007451,594.4635594,2015.369521,1571.547165,1326.686946,176.9726353,229.4436529,1868.20076,750.8141847,375.499783,196.1880567,222.2049686,1210.531437,737.317804,2577.480658,424.5503754,438.0024035,490.1050888,3465.290128,2502.377853,640.266155,484.1922489,600.7407741,93.12693032,306.5187694,2448.442955,261.3323709,566.0364085,240.1033314,290.0962769,1109.429379,547.9767156,5790.716608,2082.324976,100.1319509,92.5207604,431.9269314,355.7148229
"Apr 30, 2021",184.6618341,373.6601013,1604.521621,636.518277,721.0780733,2810.285071,6517.919685,451.9248803,99.62013143,1026.436765,890.731774,204.976024,323.3653771,383.1089763,5052.299563,387.0661658,172.0426231,185.1338227,610.9364523,374.5152911,908.7441996,315.3028688,340.7413282,394.4564985,260.1737841,395.0925198,183.2645887,606.9126909,256.7143448,1019.103179,1864.22292,1585.886172,260.2148024,899.1203652,101.1073854,706.8643368,501.2253929,615.0912864,369.4924183,585.9531282,1876.255878,1669.160807,1274.834418,172.4537848,226.6277191,1943.556518,725.7374092,360.4761318,191.794779,256.788665,1212.326423,707.937181,2488.328215,492.844097,427.371456,482.4427266,3421.365636,2630.159728,625.3126515,480.3098947,595.4282408,92.56267993,363.4237726,2383.737141,262.9670053,538.5777434,231.8109164,287.7685789,1113.320789,535.6927327,6824.701929,2021.015466,100.3201593,92.29649756,429.2039004,348.7141482
"May 1, 2021",199.1267221,375.8734386,1669.734595,723.9949802,745.5740808,2843.077524,7209.761343,492.785011,99.631883,1698.850524,1049.823943,217.4724369,338.3024359,412.4997954,4653.592735,393.2271479,177.4759904,199.741666,599.1365525,378.6715916,949.0834926,338.7697599,350.0234776,398.511674,269.4543083,420.1901018,197.7544923,640.5611868,289.5840274,1070.879258,1900.038419,1742.055429,278.5723903,942.3078449,101.1533972,746.330629,508.1018953,672.9672323,390.4519264,601.2005976,1891.930066,1742.033347,1310.98657,197.8040224,248.0093937,2087.299828,742.0110589,383.5490575,206.3356036,273.3146813,1316.743465,723.8533816,2557.381766,545.3488179,445.203343,485.4279335,4380.412046,2662.131997,677.8903158,530.8267543,632.6605147,92.46819029,374.7912764,2505.882519,280.7151625,551.2710503,248.3533797,320.4354281,1128.665036,565.9200508,6553.004441,2117.056557,100.2120669,92.20861507,495.5964573,365.2558581
"May 2, 2021",199.3952406,399.2788322,1657.070498,750.9916451,745.9169282,3276.72831,8393.571765,488.6073213,99.75094265,924.1379391,1017.05421,222.0168496,364.8118601,420.5047961,4462.207171,397.4135205,180.599836,199.4321747,500.1217296,402.0646579,961.1301156,331.9248246,366.8398736,393.3326277,272.2570229,417.5985023,198.0269567,785.7076904,292.9812958,1087.447426,1870.040107,1691.919349,288.8744516,1027.608344,101.2390975,737.1198683,575.6657063,674.9511863,376.9830202,616.0919434,1811.794283,1784.981196,1316.864787,203.3069468,254.5866663,2181.377139,813.8764802,400.2630432,206.4031208,440.3684261,1324.178764,710.6253757,2535.037094,650.0971678,477.55083,478.8100181,4760.387154,2586.489845,714.2401316,541.046184,636.3958505,92.74031513,363.4321967,2500.692087,286.5357096,541.1816036,254.5672328,323.3224623,1113.047493,584.8030067,6164.107939,2081.848193,100.190611,92.20172768,536.379541,360.8033213
"May 3, 2021",195.2679936,400.1141943,1664.438278,710.7889422,731.4409751,3103.517748,8031.738966,475.7313918,99.58326747,704.5977111,998.3692903,215.8181677,350.5143672,435.8432528,4675.959772,394.4524888,181.2378115,194.5692967,637.5470403,390.1585263,952.5521857,319.5984516,355.7144718,378.6051765,258.7489693,415.2625654,193.5779442,790.894724,284.1125049,1150.492663,1800.659508,1635.253725,278.1772111,1033.225479,99.74271347,733.6809993,552.3002071,667.5801376,352.0791754,588.9950385,1736.059271,1759.592314,1432.731626,203.0530813,251.2801806,2146.020279,835.305758,380.8128216,202.0945815,544.5783008,1244.924789,688.4312065,2627.521229,630.2445731,460.3290172,461.7469568,4453.162877,2482.878675,743.8152176,520.4839283,629.3428831,92.45082008,381.670919,2419.031207,279.0373651,523.2984496,247.2306274,316.2844949,1020.866599,577.072299,6563.924204,2011.768114,100.2673203,92.23393876,538.278207,380.5825064
"May 4, 2021",197.2306869,465.040708,1807.800383,707.7659001,750.8558493,3040.158191,9434.152169,490.4930543,99.69634742,712.6436824,1145.943919,236.3487424,373.1836545,430.117641,4515.051235,400.9165939,184.0072575,198.1509112,590.413955,463.9759409,1001.157173,320.9585629,353.7156518,393.3129293,263.0354592,429.8751967,195.5280671,916.9365286,296.5434049,1122.538205,1797.289547,1843.359589,297.9549358,1013.317161,101.5426893,785.0612593,593.0359135,658.2355982,365.1480744,616.254428,1715.592618,1885.620687,1410.640641,226.0601733,262.3386244,2264.448065,1024.346981,391.1102797,204.3167731,511.4242178,1512.947913,701.5783457,2648.933155,621.3505143,454.148568,491.0204035,4196.402385,2448.668517,747.9166739,516.0229167,647.2383072,93.32951741,521.2824063,2407.958619,292.2161323,522.0121663,256.3082316,343.3715237,1039.004786,589.5487353,6555.244878,2004.569666,100.3432289,93.50051124,554.0543429,370.7457412
"May 5, 2021",183.8978439,440.9886657,1635.273344,633.3415099,702.3881271,2828.09013,11562.02471,444.9521052,99.64454311,672.4137588,968.2786335,245.5960415,405.3589706,392.0877238,3994.686101,375.0710521,183.6809768,183.9493065,498.4502974,438.2670393,935.5852536,283.461767,324.0663706,346.0717102,242.8312379,382.7404184,182.5050851,1223.950985,278.43611,1004.308437,1625.21629,1617.350598,272.891015,878.1439532,100.3379509,712.8852065,517.9543743,578.6552015,345.5199314,548.9406156,1504.884487,1714.170711,1299.406526,199.9744493,245.0768558,1983.698518,894.7256302,378.105463,190.7263246,478.0595117,1440.155105,617.5598741,2503.741166,543.9007693,410.0971069,463.2140392,3850.493008,2279.776674,675.3770081,451.5643621,586.924235,92.50472654,566.8053636,2201.730117,280.7156632,507.8792979,234.5452058,363.158626,954.9165951,541.5397038,5865.057556,1781.814483,99.81991378,92.8051845,494.8463645,339.9397713
"May 6, 2021",198.0020717,477.4690894,1743.530958,734.3831597,813.4251985,2973.303064,14045.98538,545.4217128,99.6931527,1447.126478,1124.601943,285.5370574,438.5708396,470.070118,4599.812669,435.7816443,216.8309904,198.6294304,560.1173339,485.2524507,1013.333514,315.0824513,381.3634986,376.1279276,266.4640118,431.7779632,196.0358471,1660.325225,424.1142253,1104.111459,1813.35068,1693.268491,327.6615733,990.901987,100.414304,782.6303796,548.4343732,625.4013313,341.62121,590.4852747,1605.128533,1835.210422,1412.326379,258.756005,338.1303247,2118.307035,921.9692253,453.2640899,204.7242625,480.4815545,1567.190795,683.3960311,2608.0049,577.1659645,439.083159,490.1484236,4620.727656,2421.283683,805.9759129,491.8741999,684.2762376,93.20164688,578.7384155,2501.038191,311.6569177,537.5498721,256.1327976,397.2348457,1047.669779,594.5621515,6255.631482,1981.405121,100.1952249,92.97458359,524.5875579,351.9412968
"May 7, 2021",194.4592054,473.1450606,1694.348842,728.0464889,909.6754081,2876.148966,12405.04092,565.6207194,99.59223406,1290.804653,1211.274864,283.5106505,418.14687,507.1527314,4320.223184,446.9564705,213.7562562,195.1287373,546.3249769,486.7251835,1004.00113,324.601448,393.2308132,372.7966012,269.8544789,461.7605782,192.7682937,2361.949638,438.9313939,1146.509021,2003.547631,1573.640412,373.9809997,937.8436291,100.5876027,786.74248,516.8762392,630.3391307,339.7325789,584.1316202,1464.751845,1886.150935,1343.148547,255.9995725,440.044619,2029.919211,860.2071714,480.791271,204.185102,422.1111077,1491.737142,745.6760619,2569.774913,542.6713591,457.6916496,457.4920978,4316.232398,2356.026261,856.8648771,515.298286,701.4670098,95.27339994,548.1432256,2733.218207,311.0718002,509.3031524,283.8301829,442.6335497,996.212337,620.2776707,5878.173131,1895.085793,99.83294869,94.5775885,494.3780503,366.9573059
"May 8, 2021",197.7689632,472.3113199,1671.026137,719.4832182,911.5106306,2856.249596,14625.73796,550.3670903,99.66007727,852.8735642,1213.477835,277.6908124,437.5230157,491.062542,4271.133606,429.6993986,210.5319935,198.4601733,380.6397899,476.1536554,1013.732317,324.8953466,442.7282956,381.967145,291.9705182,473.5687364,195.4450507,2115.858184,391.5572332,1229.408347,1871.44196,1531.994564,353.5879786,961.0945151,100.8919011,773.3936062,508.6658226,617.6745305,348.3365578,620.241936,1560.221407,1775.278394,1354.037009,232.1115419,401.3190776,1862.359793,865.6648582,498.392011,200.3131915,426.2950775,1537.598151,735.6943673,2541.341821,597.578092,458.7261338,438.146736,4609.76405,2359.090863,828.0947891,582.4154769,705.1807917,96.18880424,523.692604,2675.778643,315.5639629,505.6015522,273.8113181,407.0703216,970.4467411,600.5535687,5775.778119,1908.902812,100.3501378,95.4066373,477.2225841,366.1763839
"May 9, 2021",202.7596154,528.9549594,1728.650059,710.7693674,892.8229188,3015.52661,13593.31596,533.3395715,99.70729734,874.7126101,1222.157354,277.7831799,431.2917837,480.2921032,4810.627799,428.6538215,220.4338048,204.6084937,469.9357868,536.0369836,1061.011639,309.5463484,453.3224883,375.2365736,303.6761571,454.2596785,200.606723,2227.853119,408.7909163,1189.284806,1842.110754,1516.394172,346.3057963,933.800359,101.7311557,753.3219554,532.7670352,607.7715518,357.5971165,662.9952119,1533.141996,1864.059884,1330.630003,223.702723,398.7381507,1832.122757,955.301245,496.9467638,207.3398763,412.9679575,1641.275707,727.3279987,2602.983685,595.1670483,452.9489845,448.2851935,4834.868839,2320.60165,813.3500084,567.1805112,710.6070055,96.52954994,521.9756372,2587.889342,340.1283685,508.9245611,284.2524252,410.810362,931.6929122,604.3312201,5928.673136,1889.655254,100.2850648,95.55025481,522.0643371,362.6626057
"May 10, 2021",200.7891773,532.5056371,1771.800027,698.3493063,976.0701638,2934.029733,12175.78072,532.4600404,99.65480421,909.1954305,1244.4676,309.9284421,463.1428829,489.6696776,5500.283575,433.8209101,217.0348434,201.084763,532.8536448,533.9997445,1055.586268,303.2891847,443.2258122,362.9324058,308.8564088,452.8215228,198.94003,2067.362198,416.4167916,1244.911364,1904.633821,1516.427775,352.6351235,916.9896808,99.8585454,761.4229061,525.0776254,601.2026684,342.9520997,642.157166,1499.450358,1925.118625,1293.505045,219.6049736,405.3597487,1918.2057,899.9970572,475.9983096,208.3993014,421.6744142,1530.345808,762.3464025,2604.334427,637.7205582,438.850372,436.7646267,5410.8865,2266.32247,833.3112106,547.0438437,708.345695,97.98067373,509.7880193,2542.214574,352.5387308,487.124965,283.8132543,406.6050455,911.7318034,626.6531466,6137.752084,1864.418813,100.4168244,95.75313688,514.0411417,356.8413334
"May 11, 2021",192.6085609,535.6838847,1689.18937,631.8086516,906.6831004,2840.008644,9610.50847,473.8903628,99.65499423,1459.770118,1106.690581,288.1773877,412.3023695,513.8108352,4962.67795,393.2390528,256.8708834,193.6319259,842.4064533,536.9099764,1024.835161,266.9132922,390.19704,336.962724,282.0660663,410.5753818,191.0449146,1849.821501,385.1890229,1080.055412,1698.038451,1296.207973,306.3786654,835.3586003,100.9359967,702.3693553,494.7629625,557.2802506,367.7869952,564.3784446,1336.649604,1876.426287,1247.189288,208.1759535,356.2640266,1710.472146,850.8258832,443.7073067,200.4750346,419.6834745,1406.686803,678.2291563,2431.938195,664.517224,395.1133794,416.0775819,4558.686226,2030.27182,733.0865284,492.6323738,658.7909088,97.35138781,497.3588406,2216.2631,311.8732161,437.55419,251.0598332,372.5272326,910.4482891,571.1759634,5771.315583,1686.12701,100.1652404,95.68564943,520.1665669,332.1176747
"May 12, 2021",195.5214134,565.0151706,1798.836996,672.1441491,972.4950747,2950.395662,10577.33926,517.3704001,99.68299848,886.2068836,1174.40601,302.6608523,432.5859434,568.6655875,6063.743681,415.8434286,276.7260922,196.8238826,646.4135113,563.523364,1061.604855,296.7791659,414.3712592,354.1902687,289.6624083,442.0000782,193.8354046,1957.526035,449.6175969,1133.445169,1826.613135,1412.70586,352.1539514,889.8306281,101.1229662,737.4276224,522.3251765,587.6934858,389.6541195,582.8973318,1503.061714,1830.678677,1314.734093,239.7818159,552.9511169,1903.583439,916.3727796,472.3877668,206.8007995,443.1424228,1536.197612,712.4337538,2499.720218,771.7169769,417.0635571,458.3360604,4643.510791,2144.791063,806.293127,527.4695932,698.0872241,96.44141526,536.5934367,2370.588252,322.7651734,476.2740029,265.6362677,428.37887,1099.275156,611.4544993,5899.644038,1787.987474,100.2055524,95.80572392,570.0649414,352.7227029
"May 13, 2021",169.4745483,513.1243097,1573.696086,567.6082506,856.0091814,2810.071222,8231.012884,442.3620198,99.60718035,1116.091951,1021.053572,243.0700815,364.0794191,458.6001359,5779.016494,366.223959,286.4196272,170.5911966,851.9370767,541.0538198,972.3085575,263.3712079,349.2607383,333.1300451,250.6081254,374.5288094,171.0732817,1457.646261,352.6592522,876.4020008,1554.630665,1131.604658,291.3491962,754.0228185,100.2981666,680.2062275,560.4857291,520.9045333,374.1358592,485.7181251,1255.385594,1753.852736,1125.781482,183.0659667,395.8696505,1593.81144,829.7093954,431.4034855,179.7341989,423.2010025,1520.378646,589.4554509,2218.349465,792.6337486,361.5009025,421.7342787,3550.882944,1820.115749,649.8161485,506.6421797,590.1537403,94.7441429,500.2796458,1926.297578,298.3386477,412.6251834,216.3355698,355.5869975,1109.699409,622.4871532,4708.958931,1532.830428,100.3150433,94.8503492,485.5046737,304.1548303
"May 14, 2021",171.4249713,503.5417848,1528.879476,618.119044,1065.986733,2713.475859,10473.60146,452.7000372,99.69165629,937.9310137,1115.580446,254.157119,382.322752,501.7924459,5972.630684,430.7949352,250.4667479,171.4663564,850.7083989,509.5442253,947.5162336,276.2665621,362.6563515,393.0819857,256.9786952,404.9790686,169.898803,1545.970355,364.8688226,969.6490515,1604.755209,1186.679984,304.0357261,1047.981519,100.49316,654.9684074,581.1006971,483.3037957,509.0322451,525.5044561,1292.314077,1622.602161,1161.323181,192.8147225,409.9297173,1618.00041,811.7571614,462.974297,176.4198424,451.4031629,1483.778577,660.767334,2436.028565,759.8302204,374.4090565,410.1195773,3669.259545,1997.701583,674.959136,534.8136463,597.1085508,96.46278814,513.1787261,2062.975938,290.7090877,401.848423,224.5263409,358.7004195,970.9094944,735.0448881,4730.478743,1572.561018,100.3000062,95.22891994,510.8270749,294.3837685
"May 15, 2021",171.9916403,552.8650778,1613.676559,638.1362669,1105.197971,2827.316282,11952.24292,465.0095027,99.6118596,985.0574746,1178.437855,261.6352646,412.9962593,520.4035165,8340.962865,515.9633703,245.184015,172.8880967,818.48567,557.0043725,1002.311091,281.0696373,396.849698,411.1832038,263.4823498,439.7006492,171.1646693,1833.93299,378.561373,994.5145561,1652.073458,1234.196354,321.2749333,1057.660743,100.9198291,665.9906378,679.2802414,494.7777415,489.3446632,537.1929955,1313.716918,1689.009441,1201.219543,205.6428376,430.2785842,1726.068382,853.3979156,476.7353361,180.8318485,437.7571903,1598.429387,658.2870076,2514.118871,783.5684791,389.35591,489.1495414,4085.71675,2039.241336,705.1582061,584.9844877,610.5128788,96.85840776,536.6295924,2116.609003,299.5593317,423.0356594,242.858173,372.5581162,1116.174326,826.0746836,5093.568954,1630.145676,100.1801818,95.8965636,517.4241534,342.8318195
"May 16, 2021",161.2324592,493.1018266,1506.424385,675.8731335,1198.491097,2876.521625,10849.46656,449.7857226,99.55208631,639.0804394,1097.412509,240.4136224,368.2017015,526.7905044,9120.314282,468.5347686,268.5539078,161.7566013,814.9213664,499.5165978,923.9137102,263.3472999,378.545452,427.7743456,244.231494,414.2755664,160.924809,1676.19573,341.1570828,916.5202253,1536.422573,1211.721358,287.0278762,964.8142112,100.3459868,636.2759212,589.7226405,453.1505138,448.0610666,500.8567078,1216.799891,1598.658208,1114.648014,190.6660789,393.7836988,1632.21314,783.9599446,422.4875347,168.2529854,415.9537051,1502.149951,624.1578563,2332.06649,698.0014067,376.4143548,489.4484257,3618.429943,2015.065759,646.0568976,510.6684203,570.1998275,97.51870333,503.0785484,1985.467178,281.8467235,396.3284295,224.7525788,337.4584178,1014.15105,757.6465888,4592.27158,1494.74221,100.011732,95.62262638,459.7132252,305.1003982
"May 17, 2021",160.1838011,486.241467,1505.85757,660.7379683,1272.960937,3124.024834,10997.33115,445.3695188,99.64114649,574.7126687,1164.648121,237.8909909,361.4481145,556.4399725,9724.635666,458.7729288,263.5565938,160.0935794,837.7794895,515.3910725,935.8595586,258.7168006,374.6033005,420.6162224,249.6703723,419.1710914,159.010618,1651.931477,340.6850314,941.2419321,1507.456836,1167.08834,281.7673549,1034.277937,100.9106914,628.6186096,601.199435,442.2127964,436.023349,507.5860599,1207.110615,1577.141945,1094.68787,192.5658366,389.5735087,1610.949117,774.92389,411.1398831,168.0114419,393.6277815,1664.045677,672.8909115,2479.980569,670.3040518,371.1090444,466.910829,3723.840625,2041.460291,648.9425708,521.5028205,571.3853527,100.9256608,491.1506616,2001.730198,274.7773156,383.7602966,221.1665575,332.9097052,906.6431866,755.3798962,4671.945869,1508.417636,100.0415073,96.34238012,457.1480634,312.1543521
"May 18, 2021",150.1204434,444.8878495,1369.76649,680.612799,1120.319531,3101.678945,10420.58999,420.6387721,99.64613453,1091.954037,1073.547604,225.9752891,330.0147504,502.921995,9799.653753,416.5738548,241.2774395,150.2481599,693.4026818,448.1590089,874.0040067,244.9004643,325.0944502,409.0651777,217.0765909,384.7940701,148.1517587,1584.08851,311.5139564,841.566836,1356.97306,1053.339141,258.3087845,917.7468401,100.3486994,570.1423533,656.0904682,408.5031524,448.8994958,520.4663579,1215.088638,1442.738336,1104.455918,174.8705238,352.2264024,1471.911293,723.9638233,368.2538979,155.3748166,356.2289446,1574.864653,623.870888,2292.281001,652.619385,342.0889783,438.9383963,3433.250652,1898.271454,600.1638025,490.5837751,532.3544909,98.14327204,435.5410851,1857.785587,258.3499288,342.6564303,205.0487523,295.6530265,863.3584403,799.4049974,4312.377088,1378.920123,99.94304322,97.2498993,465.5868414,409.6776054
"May 19, 2021",147.9546775,458.1261135,1359.219417,723.567424,1104.572867,3700.511972,10169.05188,433.7420259,99.6421441,1217.24141,1174.322432,236.2808251,377.4914165,504.1014119,13919.16786,437.3991895,209.5032323,148.7328132,633.6838559,463.421654,882.6925572,252.3895677,351.5023682,407.2831535,217.95782,408.9378778,146.8664222,1561.879291,318.1873668,863.1784006,1439.691522,1101.402441,285.0852747,1039.373572,100.7663207,588.1400548,722.36339,410.988029,544.8078185,525.8458736,1227.575585,1429.360044,1282.471257,175.4879362,359.2399721,1525.628792,793.5557768,398.4318753,155.3525993,346.8419963,1736.563237,636.3683232,2406.721188,638.3598061,350.0054051,439.0170679,4022.133536,1955.330244,612.1635861,555.0690428,554.318829,97.3226103,445.9472952,1877.50868,253.1599067,349.6084024,212.0453969,306.109085,866.4081842,823.6414921,4333.768832,1449.203652,100.2809529,97.45317566,444.6937379,366.2645801
"May 20, 2021",127.5870552,333.5142099,907.0665019,486.8467016,817.2797834,2323.597072,7114.972513,295.650887,99.68906726,682.7585982,745.7529473,151.992687,236.9182272,350.8818174,9410.706834,271.4782919,205.5970956,127.6843456,619.3380249,342.4070588,639.8631581,207.214008,214.6452503,261.3580872,127.7538726,282.4503177,127.491737,1058.931681,206.0313052,573.4089819,997.2026354,695.7844023,179.5802274,682.3065739,99.99577846,395.9402344,477.9862491,268.3797654,413.7307095,320.7676795,745.1094285,1042.556408,951.2621087,107.9422861,221.5529373,929.2017331,598.1166255,232.3170545,132.4383191,232.2476192,998.460736,384.5392065,1477.970552,477.9710128,215.0665496,331.9577396,2357.983286,1238.124828,388.8140599,314.305993,381.4419571,97.09527999,297.3337069,1291.695559,214.4867096,232.2401319,135.5070549,192.1896976,643.1042,480.5995658,2522.291424,930.9531315,99.75573729,97.16556543,318.6041621,273.3819381
"May 21, 2021",140.6217883,377.3761639,1053.115386,539.2579378,998.0699638,2961.334811,8547.501213,333.9060217,99.73748683,977.0115033,803.5722842,170.2426727,273.1123227,387.6217169,10443.2088,313.6996979,216.6951527,140.6636356,705.3132188,379.0489756,708.0834985,217.693299,261.7880548,301.9462633,180.3788728,333.241546,139.4339681,1304.352323,239.4969233,701.9065999,1223.006757,877.3427676,208.6967345,865.5272841,100.4355015,458.7138073,535.6177024,365.4820193,468.512864,393.4441493,880.8292654,1089.161881,1035.424662,122.2609192,256.8052453,1173.488878,674.0283934,286.2887927,144.5642114,270.2970827,1167.664409,449.0328321,1594.69861,553.0428306,259.874611,349.7506582,2662.939249,1447.650214,500.7939411,351.3872455,439.5231688,97.81596975,392.6559591,1497.577876,228.914562,271.3135914,174.4259229,229.3178172,719.7992994,541.4251563,3262.098318,1148.67026,98.95186973,97.62041886,365.64619,280.7266522
"May 22, 2021",128.6292348,329.4402437,873.0095001,458.0370031,855.7346143,2568.859784,7675.82271,290.3924425,99.77205867,1420.689629,695.2961888,144.5156549,226.9419334,326.6767927,8406.601325,263.2655237,190.0429164,128.7331569,618.0872033,331.3845735,624.3060123,206.2913327,208.8656037,248.6633878,163.9922258,293.670227,128.8504216,1128.038871,200.5398203,578.6866849,1044.402057,824.1074239,182.7054204,746.1531178,100.8656736,397.5468856,426.6300292,315.0269011,408.4504904,342.1114977,807.0595496,913.2887996,1076.101979,106.713103,214.0290849,1014.84033,530.9403926,245.3436185,133.2989328,186.5393586,889.1449052,371.1970477,1266.777261,391.9359033,243.1089239,312.5351118,2079.561582,1308.123808,405.0822196,294.6509013,380.8243866,98.66084355,333.5232278,1395.8478,208.9387454,255.0663054,137.8227347,189.4769351,586.4692567,469.3388771,2695.093169,981.2274912,98.64374131,97.85553108,299.5757849,214.3579099
"May 23, 2021",129.4289853,311.1541026,801.3265696,412.2508551,806.8611533,2072.647022,7312.494701,280.8444926,99.71776034,2143.67815,601.1954807,136.0126069,206.6641135,303.772674,6767.37932,236.9061631,180.2947409,129.8211282,670.0021773,312.1943628,576.8312863,201.7906855,188.4716235,226.8266492,147.9276196,291.7399279,128.0963605,1031.031715,184.1648038,530.0474118,968.2126004,1215.443368,170.3773204,844.6577001,99.78310255,366.6424011,382.1436174,296.9078841,352.8322503,369.0709492,729.6121325,848.3650613,933.6313571,103.372847,196.8681909,1008.32622,471.5220593,223.0364774,135.2790366,173.6663654,803.2620542,343.8265679,1008.873631,342.6682613,226.0764867,289.4565328,1714.424964,1178.833021,359.5733995,258.6179861,341.8937117,98.72601187,289.7766361,1299.307993,207.5925434,249.6879,126.6871571,178.9666312,543.8713089,436.0923556,2424.511468,909.3299638,98.80938813,97.70622814,256.270193,203.7175524
"May 24, 2021",119.891445,285.9270935,703.5141295,362.5333317,730.6823998,1634.044621,6579.901772,235.4600632,99.80692741,1355.172424,502.4909865,115.100643,177.5281062,286.5194349,6162.96126,194.0212652,185.0984525,120.4513297,612.0765957,290.3453314,468.935212,165.8658762,180.7810896,192.0542986,145.5743197,247.2467467,119.3667085,915.2616491,162.1149938,462.9919476,798.1342651,816.6213592,145.1948577,731.8620284,100.944847,348.5319164,337.1389531,267.3362864,279.9568541,320.6617135,628.6093656,731.9948648,878.7915001,92.1734939,166.3272338,858.7554025,466.2065839,180.2283607,124.1351159,156.8808463,671.0002688,306.9903904,629.5086472,293.6815855,186.4320785,240.5988252,1490.838194,1006.671012,303.9104511,211.556166,281.7940443,98.19580632,238.87536,1121.107307,192.0930919,231.9377434,105.8750912,152.0752904,503.8784262,365.4378994,2060.024424,729.640657,94.82484595,97.92027756,228.8044019,180.3107053
